,chw_supply_temp,chw_return_temp,cw_supply_temp,cw_return_temp,outdoor_temp,outdoor_rh,total_power,ch_kw,chwp_kw,cwp_kw,ct_kw,chwp_freq,cwp_freq,ct_freq,chw_delta_t,cooling_load_approx,system_kw_per_rt,chiller_plr
2024-07-01 12:00:00,7.089689618364718,11.066168340900612,28.499755819062152,32.3043734117712,33.55064830788359,73.03618834159984,406.10430442723134,369.34033551450693,11.03810691253228,17.751731690629953,5.97413030956218,54.16919264524865,59.17990304083144,55.61889969979821,3.9764787225358944,16.645539932535254,24.39718423512732,1.4773613420580278
2024-07-01 12:05:00,7.020564403283057,10.634097024179644,28.2701105455908,31.744460582056924,33.54090575774258,69.68318998810572,370.1820015440408,333.513274013815,10.87086272666419,17.60762049692926,6.190244306632328,53.89421715431918,59.0193239721053,56.281641960246525,3.6135326208965868,15.126247551073112,24.47282449226998,1.3340530960552601
2024-07-01 12:10:00,6.903710235627664,10.593435976827433,28.28862252605889,31.569437570988363,33.41772011465781,70.57902451472181,379.1165398969584,342.5620829530708,11.105102122637753,17.666396675039678,5.782958146210216,54.27856402464925,59.08492203801226,55.019188303281226,3.6897257411997684,15.44519195266223,24.54592607582397,1.3702483318122831
2024-07-01 12:15:00,7.024729262741252,11.039870628688895,28.86263445513065,32.09261599878641,33.98047444082041,71.00625546666926,410.93037079762576,373.9230265898868,11.247409754488425,17.45170745834063,6.308226994909873,54.50943365185978,58.84460460353591,56.636959866599106,4.015141365947644,16.807381757856835,24.449398289268398,1.4956921063595472
2024-07-01 12:20:00,7.021536905968187,11.050045653777175,28.405570030022197,32.013315486995396,33.50622514524847,69.5653671589639,403.79911454967186,367.38194153063574,10.59752461821616,17.59904519337658,6.220603207443383,53.438670164675706,59.00974117426843,56.373499569146446,4.0285087478089885,16.863337618328426,23.945385171603906,1.469527766122543
2024-07-01 12:25:00,6.922591141713061,11.231707367042995,28.38189009739212,32.3480390104946,33.730368525492544,70.40858850341637,434.3576361733714,397.8398448001827,11.032470792669374,17.50683503751036,5.97848554300899,54.159971376809594,58.90650018680983,55.63241209628037,4.309116225329935,18.037960519231106,24.08019663366502,1.5913593792007308
2024-07-01 12:30:00,7.031259336925401,11.188913681161337,28.916363309107876,32.299992459756446,34.1721090998254,69.09372822916491,426.01042553579873,388.5191729095888,11.475868144741682,17.667969715427184,6.347414766041028,54.87602946059835,59.08667565368376,56.753997300326,4.157654344235936,17.403941084971628,24.47781358577802,1.5540766916383553
2024-07-01 12:35:00,7.025263930498476,11.129014578577074,29.138409082933936,32.77182346280011,34.27415101916009,69.70106714343936,412.23618886220135,375.5377731259088,10.81043663041216,17.552568014904352,6.335411090976088,53.79417388736539,58.95774926032356,56.71819866086152,4.103750648078598,17.17830021285701,23.997495896227573,1.5021510925036352
2024-07-01 12:40:00,7.098792872773826,11.533692970433412,28.39923836245052,32.33594115689657,33.3357583289098,70.2038237586369,443.2520807072735,405.7623415516157,10.836053371383937,17.94069040947275,6.712995374801074,53.83663114174204,59.38914298377519,57.82330956358143,4.434900097659586,18.564491808803027,23.876337972100558,1.6230493662064627
2024-07-01 12:45:00,6.876209866183534,10.978136247539558,28.19841831025185,32.17010655422886,32.97354815107002,68.9482019742938,417.2862143109501,379.4383026708571,11.230496579191062,17.898165570980982,6.719249489920861,54.48209728060327,59.342182476738415,57.84126088377174,4.101926381356024,17.170663832356315,24.302276160378725,1.5177532106834286
2024-07-01 12:50:00,6.832911466863791,10.950531288582708,28.33253754437365,32.1112637069931,33.110368396502835,66.28021310014223,416.0259914635337,378.7328160071428,11.070806458920158,17.79260856893619,6.429760428534571,54.222630606222545,59.22529270191877,56.99836871722117,4.117619821718916,17.236356573715383,24.136538930620258,1.5149312640285713
2024-07-01 12:55:00,7.08925477080894,11.572160608244983,28.676222515117612,32.7127216936326,33.74223205783402,68.6701889518552,444.71709487866735,408.0468311886515,10.757175499004047,17.4608914962776,6.4521966947342095,53.70568357225897,58.8549252041352,57.06458922402687,4.482905837436044,18.76544383550728,23.698725102211014,1.632187324754606
2024-07-01 13:00:00,7.103562124666531,11.434124417238923,29.50592140469637,33.746073119876975,35.24610459139897,64.46331709543591,434.2159028317101,397.0586084501575,11.021809771003667,17.5501693558928,6.585315254656078,54.14252026285722,58.95506349987218,57.454363722101014,4.330562292572393,18.127733756708036,23.953126665435036,1.58823443380063
2024-07-01 13:05:00,7.036463994395279,11.197797087659277,28.645436426684057,32.379603867455,33.81020915973889,70.22296764514623,416.385970153873,379.1480472220865,10.841067414785131,18.00362714276517,6.39322837423616,53.84493359809682,59.45850851216921,56.89021416335537,4.161333093263997,17.41934032840309,23.903658939077918,1.516592188888346
2024-07-01 13:10:00,7.06843200085152,11.412296313907008,28.96328262939473,32.8926427611892,34.256017594637854,66.0381024841,437.9094566711784,400.70072907835794,11.275641560393302,17.64907988991979,6.284006142507414,54.55500307610866,59.065610509199345,56.56437978449083,4.343864313055488,18.183416014450273,24.082903692198094,1.6028029163134319
2024-07-01 13:15:00,6.887962922320375,11.390475337749365,28.943154438376045,32.79334684430802,34.01684063825203,66.60877378326423,455.450729818557,417.7544006544032,11.497923389045363,17.78708382884781,6.411321946260654,54.91116201569688,59.21916209961669,56.94383223100247,4.50251241542899,18.84751697098575,24.165025585051183,1.6710176026176127
2024-07-01 13:20:00,6.999862544977915,11.09648869423824,28.765734087337165,32.6608269061345,33.92278804654744,67.53546579810175,415.020596686118,377.04718188169545,11.24565699068182,18.01120617881873,6.716551634921986,54.50660197393145,59.4668508118524,57.833518539698126,4.096626149260325,17.148477060803717,24.201600831057515,1.5081887275267818
2024-07-01 13:25:00,7.237454087027549,11.642884477414556,28.82565483553711,32.71940443254757,34.15058391253125,64.92387735873857,438.36689431208026,400.82555315230246,10.883715788295635,18.036490851047347,6.621134520434777,53.915449227816424,59.49466491760075,57.558345232136126,4.405430390387007,18.44113161416001,23.771149378679155,1.6033022126092098
2024-07-01 13:30:00,6.848915953457755,11.17462491456137,29.224839582177264,33.55306075999497,34.451930718510106,66.49839735264554,434.14448759808727,396.4391837382113,11.142334754077346,18.08718581493496,6.4757832908636415,54.339157176118306,59.55035310670005,57.13403960984163,4.325708961103615,18.107417711179732,23.97605746566731,1.5857567349528452
2024-07-01 13:35:00,7.104473775196035,11.508043306407307,28.853019061181374,33.08458574717201,34.31439745153382,66.743820446095,436.5635254117704,399.0123167446027,10.785681627264358,18.04408935673046,6.721437683172877,53.75308110639078,59.50301848416648,57.847539071043045,4.403569531211272,18.433342057650385,23.683362683034655,1.5960492669784108
2024-07-01 13:40:00,7.067355097390248,11.223044206282148,29.03515636243389,33.13934184904824,34.41121884346748,67.11818137598479,419.12852991983306,381.2423329868464,11.20996951363395,17.926375732163663,6.7498516871890635,54.44888296859671,59.37334346875944,57.92893879339455,4.155689108891901,17.395714609821496,24.093780527026816,1.5249693319473856
2024-07-01 13:45:00,7.088000994637233,11.642357416793686,29.70562236881267,33.656155199816936,35.19515740309071,66.92912634464454,456.0005129537186,417.85677382226817,11.227940635650413,18.22000021385402,6.695798281946072,54.477963781870095,59.69575741017152,57.773890831150744,4.554356422156453,19.064535983146914,23.918783722657814,1.6714270952890726
2024-07-01 13:50:00,7.24881386753384,11.370025546992398,28.62850046261916,32.40660242390192,33.94937367904725,70.846540950568,418.12376507634383,379.89049368706054,11.400112570967956,18.077334505039648,6.755824313275689,54.75501185224909,59.539539640405216,57.946019953480565,4.1212116794585585,17.251392090213525,24.23710288942651,1.519561974748242
2024-07-01 13:55:00,6.958221414685041,11.4563440856788,28.94366805805586,33.26740244522733,34.52799199780737,64.91091211197339,452.2258914954553,414.2170066972986,11.377561825153272,17.940884959343343,6.690438013660053,54.71888409728257,59.38935765608441,57.75846990513365,4.49812267099376,18.829141500779876,24.017339902444558,1.6568680267891944
2024-07-01 14:00:00,7.0355207837903215,10.923800153156597,29.64243749564664,33.258251743601676,35.209035898041314,65.59110245567196,392.4413700167828,354.5813300858371,11.059252143297115,17.903815535178552,6.896972252470059,54.20376045216553,59.348426057615185,58.34679280720542,3.888279369366275,16.27633744016723,24.111159618029564,1.4183253203433486
2024-07-01 14:05:00,7.150177278965904,11.409065692276124,29.88165641438622,34.14980104943199,34.95542258824364,67.10191083458182,435.0976877914461,396.1199155260972,11.74284455870689,18.10618282991956,7.128744876722439,55.29831966760979,59.57119443844259,58.9931862714126,4.2588884133102205,17.82770689811658,24.40570120868502,1.5844796621043888
2024-07-01 14:10:00,6.892031955212514,11.518847298633055,29.089460932100653,32.74982147152121,34.176989268730445,66.90446551371522,459.3328746838456,421.27831140940526,11.023370960585796,18.064873204114186,6.96631910974039,54.145076490001735,59.52585564167978,58.54169383719727,4.6268153434205415,19.367849027558385,23.716256463495966,1.685113245637621
2024-07-01 14:15:00,6.957156432154807,10.948763431479954,28.9177735414558,32.925039886366676,34.53062285389084,65.77206232812539,402.0123242927931,363.76409295036734,11.058117200377222,18.1789032790478,7.011210863000719,54.20190618939109,59.6508404782979,58.66717446425911,3.991606999325146,16.70886689917506,24.059819658545546,1.4550563718014693
2024-07-01 14:20:00,6.965837566965554,11.476079717273032,29.696236680268893,33.67710680297651,35.21341732304614,66.10651664457077,454.6337894220802,416.2161711812895,11.486121803062533,17.854890751421703,7.076605686306513,54.89236845844867,59.29431733476051,58.84901005153384,4.510242150307478,18.879873641187103,24.080340687783032,1.664864684725158
2024-07-01 14:25:00,6.908064253262669,11.60710901289744,29.366023854849335,33.43771890496397,34.91077971400588,63.72902487304283,473.7314754182564,435.13141325965654,11.607519546272536,18.329720015784037,6.662822596543291,55.085078404983406,59.815345827500266,57.67889246345185,4.699044759634772,19.670201363831154,24.083712548532244,1.7405256530386262
2024-07-01 14:30:00,6.904008664743854,11.122167242079366,29.1484811700152,33.178917479609915,33.97632421384465,69.44873432166857,429.1705792099255,390.5396763822946,11.602828684962272,18.28344664683942,6.744627495829203,55.077657029618294,59.76496880796659,57.913989824376614,4.218158577335512,17.65721180472645,24.30568223093104,1.5621587055291783
2024-07-01 14:35:00,7.109858468100651,11.547619012878435,29.673521969083573,33.63457989774256,34.9567115533837,63.71145534470345,446.6576934784934,408.4746531334132,11.400150937388792,17.995889034991787,6.787000372699649,54.755073277124154,59.449988705266875,58.03501757102076,4.437760544777785,18.576465640439807,24.044277427356658,1.6338986125336528
2024-07-01 14:40:00,6.864807559158778,11.486306200590692,30.298292233437795,34.32628919274093,36.36883699073479,65.09744951806381,469.3044472308871,430.48551368768887,11.812539712684003,18.206277519957816,6.800116310556447,55.40750460516806,59.68076669770123,58.07237790875327,4.621498641431914,19.34559331303399,24.258984443485417,1.7219420547507556
2024-07-01 14:45:00,7.095332992865769,11.788187172602472,29.156253040236276,33.207578738210415,34.66202657954329,64.5505601016718,468.4227522611255,430.3697548287838,11.268836583889652,18.061324804618188,6.722836043833725,54.54402601489917,59.52195792362339,57.85155042088227,4.6928541797367025,19.644287596377836,23.845239994729912,1.7214790193151353
2024-07-01 14:50:00,6.896028949400078,11.415645009454847,29.676190693384747,33.813205411171054,35.434459024561555,62.19523159414324,456.0198897352413,417.76709390915534,11.533249271056508,17.700667790920967,7.018878764108459,54.96734033500682,59.12310372048184,58.688554042583874,4.519616060054769,18.919112827389263,24.103661408216762,1.6710683756366214
2024-07-01 14:55:00,6.825760536953257,11.266259926224976,29.224144329250457,33.13178439410434,34.70164225583522,66.75645172249372,445.4481469832941,407.54820768248703,11.2829738445543,18.06074519551911,6.556220260733652,54.566825791704005,59.52132120699583,57.369624560802144,4.440499389271719,18.587930443491416,23.964375611232626,1.630192830729948
2024-07-01 15:00:00,7.1184319340259234,11.396336682937124,28.756035258834313,32.82458161259952,34.54595120510583,65.76678409906584,433.43870111394466,395.0380863169852,11.483496001882356,18.11378642691108,6.803332368165998,54.88818522372266,59.57953214216962,58.081531412862454,4.2779047489112,17.907309278942282,24.204568892080154,1.5801523452679407
2024-07-01 15:05:00,7.0635034395252685,11.838218087862725,29.018174682526393,32.98907639318431,34.42827905027744,67.13292148565814,482.57214032828216,443.6638479020499,11.689048768732428,18.0373489820269,7.181894675472886,55.21374699949917,59.495608438263936,59.13943528426282,4.774714648337456,19.98695551794059,24.144354546399935,1.7746553916081995
2024-07-01 15:10:00,7.200260558091687,11.79324656858984,29.878968305060337,34.01035576513173,35.50220467463396,62.86509028364918,459.0165481421577,420.76003809896577,11.189913183818971,18.125834839137443,6.940762020235498,54.41639115615599,59.592739019483915,58.47001616186986,4.592986010498153,19.22623943994527,23.8744841171844,1.6830401523958631
2024-07-01 15:15:00,6.937347872660078,11.332390398300678,28.90161511804681,32.900649649606414,34.401330933661086,63.928389450844755,437.0054710093429,399.529658408021,10.920854986326567,17.881683952089265,6.673273662906045,53.97670597996117,59.32396169686135,57.70903439496951,4.3950425256406,18.39764801233155,23.753333617233434,1.598118633632084
2024-07-01 15:20:00,6.898230792169222,11.34818974233466,28.807126588721996,33.00457660673069,34.102870553702346,65.97318940515531,445.73836189835583,408.0591656648495,11.195194000685875,17.73474290435659,6.749259328463814,54.42494998941476,59.16101820486779,57.92724415289064,4.4499589501654375,18.627528165392523,23.929012907170293,1.632236662659398
2024-07-01 15:25:00,7.000700082508366,11.480551193102793,30.848566999926373,34.85369863346612,36.37358201297493,65.43385523547686,445.4191607639854,407.47656734299176,10.909891754557233,18.1199754313006,6.912726235135862,53.95863788097339,59.58631695585075,58.3911840436628,4.479851110594427,18.752656748948272,23.752323029587068,1.629906269371967
2024-07-01 15:30:00,6.850711819489969,11.381156784412834,30.153946654398972,33.60042572974248,35.79116078908826,66.2243006494152,450.2638142648542,412.46596838890423,10.923458398275452,18.051428420663143,6.8229590570114365,53.98099479057585,59.51108460221404,58.137330230173255,4.530444964922865,18.964442623167113,23.742528225681063,1.6498638735556168
2024-07-01 15:35:00,6.934612702539507,11.226787383130947,29.20911239931974,33.314799624071505,34.59935735894715,61.609362063936715,431.0440831797041,393.379113995041,11.124429531204148,17.983148466040625,6.5573911874182444,54.31003472342385,59.43595576892045,57.373039720902966,4.29217468059144,17.96704321295577,23.99081908306897,1.573516455980164
2024-07-01 15:40:00,6.9494552940202725,11.31311151166699,28.74939461625856,32.92464396562832,34.11631195024337,66.78673308084723,438.6574156581686,400.5663025796583,11.157024437704887,18.069708572223757,6.86438006858155,54.36302633572048,59.53116620108846,58.2547402038219,4.363656217646718,18.266264927069162,24.014620252666592,1.6022652103186332
2024-07-01 15:45:00,6.868588788496189,11.3535850954345,29.476766919951473,33.637829909511154,34.672845041881324,64.23719406668111,449.57376375388776,412.2172352304927,11.176690796912505,18.03073499748648,6.149102728996081,54.39494928097918,59.488335545010614,56.15667842932064,4.484996306938311,18.77419454084377,23.946367593870825,1.6488689409219708
2024-07-01 15:50:00,6.956303891882052,11.059938568713914,29.596250986119184,33.41599348352673,34.94163774594612,63.276116841878576,417.0057142777468,379.06399318359104,11.32246908062219,18.18039089826645,6.438861115267091,54.63042072536914,59.6524675532818,57.02524788126664,4.103634676831862,17.177814757218176,24.27583020142417,1.516255972734364
2024-07-01 15:55:00,7.097673398635132,11.454435506844757,28.685524494097542,32.526199711408424,33.819594183661835,67.49441529942366,437.4351367370166,400.2740473417324,11.11536612452798,17.701802072850136,6.343921197906045,54.29528137750449,59.12436658876287,56.74358306864849,4.356762108209624,18.237406184965486,23.985600380915375,1.6010961893669295
2024-07-01 16:00:00,6.986048173550444,11.385315889195727,29.64608228963599,33.285915522638,34.834346045108674,64.34942301699161,440.6874901347288,403.3601341537442,11.02198146093908,17.970043667487797,6.335330852557714,54.14280139265753,59.421514739938026,56.71795921321815,4.3992677156452835,18.415334657691158,23.93046329737352,1.6134405366149767
